doc,1,2,3,4,5,6,7,8,9,10,11,12,13
text/356_(area= mathematics;;social sciences)_(period= 2011-2017).txt,0.010794430039823057,0.15312977135181427,0.4337070882320404,0.010794383473694323,0.010794393718242644,0.0679832249879837,0.010794383473694323,0.010794345289468764,0.010794464498758316,0.010794281028211115,0.010794519446790218,0.010794295929372309,0.2480304539203644
"text/507_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.009136725217103958,0.00913560763001442,0.5810512900352478,0.009135125204920769,0.00913496594876051,0.00913477037101984,0.009134878404438496,0.009135553613305092,0.00913507305085659,0.00913479831069708,0.009136417880654337,0.3184598386287689,0.009135006926953793
"text/41_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.011709180660545826,0.011708708480000496,0.2720664441585541,0.011708732694387436,0.011710049584507942,0.011709529906511308,0.519757091999054,0.09108394384384157,0.01170920580625534,0.011708959937095642,0.011709052138030527,0.011710158549249172,0.01170894131064415
text/47_(area= medicine)_(period= 1998-2004).txt,0.01177640911191702,0.0117764538154006,0.1054140105843544,0.011776524595916271,0.7650427818298341,0.011776414699852468,0.011776640079915524,0.011776704341173172,0.011776648461818695,0.011776500381529331,0.011777365580201149,0.011776543222367764,0.011776973493397236
text/600_(area= environmental science)_(period= 2011-2017).txt,0.012297278270125387,0.012290522456169128,0.44808873534202576,0.012290914542973042,0.012290656566619871,0.012290776707231998,0.01229185238480568,0.012292991392314434,0.01229099277406931,0.012292715720832348,0.012301739305257796,0.012298538349568844,0.4166822731494904
text/85_(area= medicine)_(period= 1998-2004).txt,0.010910572484135628,0.0109108230099082,0.424039363861084,0.01091159787029028,0.010910840705037115,0.01091056130826473,0.0109106982126832,0.010910625569522379,0.010910753160715105,0.010910420678555964,0.010910411365330221,0.4559427499771118,0.010910569690167904
text/267_(area= medicine;;nursing)_(period= 2005-2010).txt,0.013737385161221027,0.013737383298575878,0.8351511955261229,0.013737387023866177,0.01373740192502737,0.013737387955188751,0.013737384229898451,0.013737399131059648,0.013737412169575693,0.013737390749156477,0.013737413100898266,0.013737385161221027,0.013737408444285393
"text/121_(area= mathematics;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.01450951676815748,0.01451003644615412,0.22773514688014984,0.6126581430435181,0.014509598724544047,0.014509972184896469,0.014509678818285462,0.01450943108648062,0.014509811997413637,0.014509538188576697,0.01451004110276699,0.014509536325931547,0.01450949255377054
text/434_(area= mathematics)_(period= 2011-2017).txt,0.01028868556022644,0.010288687422871591,0.8765343427658081,0.010289372876286508,0.01028885506093502,0.010288743302226068,0.010288850404322149,0.010288674384355543,0.01028873585164547,0.010288809426128864,0.01028869580477476,0.010288672521710396,0.010288908146321774
text/537_(area= multidisciplinary)_(period= 2011-2017).txt,0.011459385976195335,0.01145955454558134,0.3366558253765106,0.011459397152066229,0.0114594092592597,0.011459403671324251,0.01145938690751791,0.01145949587225914,0.011459418572485449,0.01145939901471138,0.011459410190582277,0.011459373869001864,0.5372905135154724
text/576_(area= )_(period= 2011-2017).txt,0.01401732861995697,0.5584917664527893,0.2873167991638184,0.014017652720212936,0.014017317444086077,0.014017467387020588,0.014017305336892605,0.014017331413924694,0.014017364010214806,0.014017479494214058,0.014017569832503796,0.014017284847795963,0.01401736494153738
"text/585_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.008775666356086731,0.00877567194402218,0.4223576486110687,0.008775941096246244,0.008775847963988781,0.00877577904611826,0.008775673806667328,0.008775630034506321,0.008775687776505947,0.4811092913150787,0.008775756694376469,0.008775612339377403,0.008775752037763596
"text/251_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.0085860351100564,0.00858597457408905,0.435614824295044,0.00858601275831461,0.008586018346250055,0.008585982955992222,0.008586104027926922,0.008586215786635876,0.008586188778281212,0.008586009964346886,0.00858619436621666,0.008586139418184755,0.469938337802887
"text/558_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.01193385384976864,0.011918031610548495,0.8569342494010925,0.011921748518943788,0.011922433041036127,0.011921928264200687,0.011918113566935062,0.01192293968051672,0.011921001598238943,0.011924638412892818,0.011921565979719162,0.01191673334687948,0.011922743171453476
"text/53_(area= medicine;;neuroscience;;biochemistry, genetics and molecular biology)_(period= 1998-2004).txt",0.009324601851403713,0.009324640035629272,0.3309718072414398,0.009324601851403713,0.00932461116462946,0.009324620477855206,0.5664546489715576,0.009324672631919384,0.009325039573013784,0.009324616752564907,0.009325440041720869,0.009324606508016586,0.009326094761490822
text/28_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.010964046232402323,0.01096406951546669,0.01096475403755903,0.010963952168822287,0.010963973589241505,0.010964293032884598,0.01096393633633852,0.010964329354465008,0.010964062064886091,0.010964049026370049,0.8684304356575012,0.010963937267661095,0.010964161716401577
text/380_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.008963132277131079,0.008963095024228096,0.33285757899284363,0.5685479044914246,0.008963176049292088,0.008963076397776605,0.008963065221905708,0.008963135071098804,0.008963124826550484,0.008963174186646938,0.008963213302195072,0.00896321702748537,0.008963181637227534
text/439_(area= social sciences)_(period= 2011-2017).txt,0.009857715107500551,0.00985780078917742,0.3681647181510925,0.009857703931629658,0.009857707656919956,0.00985803734511137,0.00985800102353096,0.009857701137661934,0.0098576657474041,0.009857657365500929,0.5233994722366333,0.00985783524811268,0.009857993572950365
text/478_(area= medicine;;nursing;;psychology;;social sciences)_(period= 2011-2017).txt,0.010619235225021841,0.01061941310763359,0.426042377948761,0.010619246400892736,0.010619336739182472,0.010619276203215122,0.010619689710438251,0.010619137436151505,0.010619165375828743,0.01061920914798975,0.4571453332901001,0.010619270615279676,0.010619357228279114
text/180_(area= medicine;;neuroscience)_(period= 2005-2010).txt,0.009538841433823109,0.00953883957117796,0.608589231967926,0.009538811631500721,0.2864835560321808,0.009538883343338966,0.009538818150758743,0.009538848884403706,0.00953891035169363,0.00953882560133934,0.009538830257952213,0.009538822807371616,0.009538830257952213
text/12_(area= medicine)_(period= 1998-2004).txt,0.008213520981371403,0.008213531225919724,0.4185356199741364,0.4911137819290161,0.008213705383241177,0.008213751018047333,0.008213862776756288,0.008213832043111323,0.008213666267693044,0.008213524706661701,0.0082135871052742,0.00821361131966114,0.008214011788368225
text/519_(area= medicine)_(period= 2011-2017).txt,0.013688042759895323,0.013688176870346071,0.4109091758728027,0.013688026927411556,0.013688025996088982,0.4385219514369965,0.013688036240637302,0.013688175939023495,0.01368802972137928,0.013688038103282452,0.013688217848539352,0.01368800550699234,0.01368815079331398
text/346_(area= medicine)_(period= 2011-2017).txt,0.010314750485122204,0.010314804501831532,0.343970000743866,0.01031488087028265,0.010314860381186008,0.0103147579357028,0.01031478215008974,0.010314775630831718,0.01031475979834795,0.010314901359379292,0.010314862243831158,0.5425671339035034,0.010314774699509144
text/230_(area= social sciences)_(period= 2005-2010).txt,0.01159843523055315,0.3748429119586945,0.4975634813308716,0.011605904437601566,0.011598640121519566,0.011598505079746245,0.01159813441336155,0.011599946767091751,0.011598396115005016,0.011599616147577764,0.011598479002714157,0.011598443612456322,0.011599127203226091
text/447_(area= psychology;;social sciences)_(period= 2011-2017).txt,0.012521354481577871,0.012521389871835709,0.35081374645233154,0.0125213535502553,0.012521532364189623,0.012521391734480858,0.0125213535502553,0.01252149511128664,0.012521471828222277,0.012521375901997091,0.5114503502845764,0.012521447613835337,0.012521727941930294
text/416_(area= medicine)_(period= 2011-2017).txt,0.008783808909356594,0.00878369715064764,0.8945930600166321,0.00878368690609932,0.008783705532550812,0.008783773519098759,0.008783742785453795,0.008784216828644277,0.008784164674580097,0.00878420565277338,0.00878433883190155,0.008783598430454731,0.008783951401710509
"text/252_(area= business, management and accounting;;medicine)_(period= 2005-2010).txt",0.008548331446945667,0.4291807115077973,0.4767825603485107,0.008549940772354603,0.008549220860004425,0.00854953285306692,0.008548391051590444,0.008548205718398094,0.008548504672944546,0.008548492565751076,0.00854901596903801,0.008548345416784286,0.008548688143491745
text/244_(area= nursing)_(period= 2005-2010).txt,0.00913382042199373,0.00913321040570736,0.5352595448493958,0.009133143350481987,0.009133146144449709,0.009133074432611464,0.009133202023804188,0.009133213199675085,0.009133768267929554,0.009133134968578815,0.3642713725566864,0.009136088192462921,0.009133246727287771
text/538_(area= )_(period= 2011-2017).txt,0.012088102288544178,0.012088182382285595,0.5207225084304811,0.012088087387382984,0.012088114395737648,0.01208894234150648,0.012088132090866566,0.01208934374153614,0.012088542804121971,0.012088359333574772,0.012089882977306845,0.012088089250028132,0.34630370140075684
text/505_(area= medicine)_(period= 2011-2017).txt,0.009872369468212128,0.009873845614492891,0.5518308877944946,0.009876112453639507,0.009874660521745682,0.009873634204268456,0.00987249892205,0.00987325981259346,0.009873192757368088,0.009874085895717144,0.3395582437515259,0.009872728027403356,0.00987453106790781
"text/248_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.009950431995093822,0.009949871338903904,0.5508159995079039,0.009950515814125538,0.009949887171387672,0.009949976578354836,0.3397325277328491,0.009950065985322,0.009949853643774986,0.009950075298547743,0.009950575418770313,0.009949946776032448,0.009950267150998116
"text/474_(area= business, management and accounting;;medicine;;nursing;;social sciences)_(period= 2011-2017).txt",0.5425361394882202,0.011913823895156384,0.3264111876487732,0.011913994327187538,0.011913824826478958,0.011913820169866085,0.011914040893316269,0.011913789436221123,0.011913873255252838,0.011913926340639593,0.011913854628801346,0.011913868598639963,0.011913848109543324
text/26_(area= arts and humanities;;medicine)_(period= 1998-2004).txt,0.007788815069943666,0.007788532879203558,0.3780322670936585,0.007790909148752689,0.0077888118103146544,0.007788544986397028,0.007788823917508125,0.007788858842104673,0.00779097294434905,0.007789851166307926,0.007790005300194025,0.007788545452058315,0.5362850427627563
text/476_(area= nursing)_(period= 2011-2017).txt,0.010449347086250782,0.010449264198541641,0.21549412608146667,0.01044930424541235,0.010449325665831566,0.010449256747961044,0.010449258610606194,0.010449390858411787,0.010449285618960856,0.6695632934570312,0.01044949796050787,0.010449286550283432,0.010449351742863657
text/297_(area= medicine)_(period= 2011-2017).txt,0.011063332669436932,0.011063308455049992,0.483704149723053,0.01106327772140503,0.011063290759921074,0.011063271202147007,0.011063403449952602,0.011063256300985813,0.01106327958405018,0.011063319630920887,0.0110632861033082,0.011063247919082642,0.394599586725235
text/489_(area= medicine)_(period= 2011-2017).txt,0.00818144716322422,0.008181503042578697,0.36963123083114624,0.008181461133062841,0.5403702855110168,0.008181856945157051,0.008181504905223845,0.008181647397577763,0.008181695826351644,0.008181660436093805,0.008181736804544927,0.008181787095963955,0.008182182908058167
"text/172_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2005-2010).txt",0.011658926494419576,0.01165914535522461,0.4465457797050476,0.011658933013677595,0.011658898554742336,0.4252056479454041,0.011658899486064913,0.011658925563097,0.011659025214612484,0.011658970266580582,0.011658910661935806,0.011658888310194016,0.011659023351967336
text/550_(area= medicine)_(period= 2011-2017).txt,0.010072387754917143,0.4527539610862732,0.3554733097553253,0.010072266682982443,0.010073600336909294,0.010072735138237476,0.01007261872291565,0.010072371922433376,0.010072781704366207,0.010072526521980762,0.01007288321852684,0.010072453878819942,0.0910460576415062
text/363_(area= environmental science;;social sciences)_(period= 2011-2017).txt,0.009570639580488205,0.009570641443133354,0.3055786490440369,0.009570585563778877,0.0095706507563591,0.009570914320647715,0.009570770896971226,0.00957054179161787,0.009570741094648838,0.5891440510749817,0.009570626541972159,0.009570571593940258,0.009570618160068987
text/459_(area= social sciences)_(period= 2011-2017).txt,0.011398664675652979,0.011398682370781898,0.3150728642940521,0.01139878947287798,0.01139865443110466,0.011398653499782084,0.011398650705814363,0.011398683302104471,0.011398687027394772,0.011398765258491041,0.0113987410441041,0.011398722417652607,0.5595414042472839
text/440_(area= social sciences)_(period= 2011-2017).txt,0.012861613184213638,0.012861639261245728,0.30861687660217285,0.012861658819019794,0.012861658819019794,0.012861613184213638,0.012861611321568487,0.012861697003245355,0.012861646711826323,0.012861824594438076,0.012861703522503376,0.5499047636985779,0.012861736118793488
text/39_(area= medicine;;psychology)_(period= 1998-2004).txt,0.00811958871781826,0.008119122125208378,0.3629749715328217,0.4121706783771515,0.008119091391563416,0.008119243197143078,0.00811904575675726,0.14366213977336886,0.008118945173919201,0.008119078353047371,0.008119094185531141,0.008119032718241216,0.008119968697428703
"text/14_(area= health professions;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.012191707268357277,0.01219176035374403,0.012193191796541214,0.012191743589937687,0.012191764079034328,0.012191763147711754,0.012191703543066978,0.012191714718937874,0.01219185721129179,0.01219172962009907,0.8536975979804993,0.012191735208034515,0.012191777117550371
text/139_(area= medicine)_(period= 2005-2010).txt,0.010904007591307163,0.01090414263308048,0.5481170415878296,0.010903988033533095,0.010904228314757349,0.010903992690145971,0.010904001072049141,0.010904135182499886,0.3319380581378937,0.010904090479016304,0.010904076509177685,0.010904078371822834,0.010904181748628616
text/482_(area= psychology)_(period= 2011-2017).txt,0.010813132859766485,0.0108132166787982,0.8702416419982909,0.010813098400831224,0.010813481174409391,0.010813115164637566,0.010813113301992416,0.010813100263476372,0.01081310398876667,0.010813342407345772,0.010813267901539804,0.01081315241754055,0.010813175700604916
"text/569_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;medicine;;neuroscience)_(period= 2011-2017).txt",0.012225176207721232,0.498276025056839,0.3672465682029724,0.012224928475916386,0.012226649560034277,0.012224867939949036,0.012224840931594372,0.01222486700862646,0.012225535698235037,0.01222546212375164,0.012224865145981312,0.012224864214658735,0.012225353159010409
text/242_(area= medicine)_(period= 2005-2010).txt,0.3640386462211609,0.008356522768735886,0.5440462827682495,0.00835577305406332,0.008356102742254734,0.008356355130672455,0.008355487138032913,0.008355613797903061,0.008355760015547277,0.008355485275387764,0.00835631787776947,0.008356035687029362,0.008355566300451756
text/193_(area= arts and humanities;;psychology;;social sciences)_(period= 2005-2010).txt,0.00888770818710327,0.008888180367648602,0.6027313470840454,0.008887781761586666,0.008888079784810543,0.008887712843716145,0.008887859992682934,0.008887709118425846,0.008888039737939835,0.008888130076229572,0.008889338001608849,0.008887733332812786,0.2995003163814545
text/203_(area= medicine)_(period= 2005-2010).txt,0.01059313863515854,0.010593131184577942,0.8728821873664856,0.010593130253255369,0.010593197308480741,0.010593167506158352,0.01059313490986824,0.01059316098690033,0.010593190789222716,0.010593144223093988,0.010593133047223093,0.010593127459287643,0.010593167506158352
text/226_(area= medicine;;psychology)_(period= 2005-2010).txt,0.009587837383151054,0.00958773586899042,0.3669383525848389,0.0095878504216671,0.009588513523340223,0.5275916457176208,0.009587851352989674,0.00958774983882904,0.009588954038918018,0.009587842039763927,0.009587896056473257,0.009589772671461105,0.00958801619708538
text/437_(area= medicine)_(period= 2011-2017).txt,0.00907284580171108,0.009073498658835888,0.5025844573974609,0.00907290168106556,0.39761260151863104,0.009073138236999512,0.009072923101484777,0.009072878398001194,0.00907286535948515,0.009072893299162388,0.009072905406355858,0.009072872810065745,0.009073162451386452
text/72_(area= medicine)_(period= 1998-2004).txt,0.011626707389950752,0.011626649647951126,0.6958519220352173,0.011626933701336384,0.01162654161453247,0.1762545108795166,0.011626733466982841,0.011626804247498512,0.011626584455370905,0.011626794934272766,0.011626758612692356,0.011626496911048891,0.01162653136998415
text/265_(area= )_(period= 2005-2010).txt,0.016304900869727138,0.016304900869727138,0.3390486240386963,0.01630488969385624,0.4815971553325653,0.016304897144436836,0.016304895281791687,0.016305053606629368,0.01630495861172676,0.01630490459501743,0.01630496419966221,0.01630491018295288,0.016304947435855862
"text/375_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.6219974756240845,0.011472469195723534,0.2518078088760376,0.011472380720078943,0.011472389101982115,0.011472552083432673,0.011472122743725777,0.011472132056951523,0.011472107842564585,0.011472132056951523,0.011472219601273537,0.011472092010080814,0.011472147889435293
text/357_(area= medicine;;social sciences)_(period= 2011-2017).txt,0.007924510166049005,0.007924563251435757,0.4258539974689484,0.007924593985080719,0.007924493402242659,0.007924525067210197,0.007924890145659447,0.007924563251435757,0.007924691773951055,0.0840454250574112,0.41085430979728704,0.007924563251435757,0.007924861274659634
text/33_(area= medicine)_(period= 1998-2004).txt,0.00805717706680298,0.00805699173361063,0.3985612094402313,0.3521992564201355,0.008057474158704279,0.008056963793933392,0.008057001046836376,0.00805720314383507,0.16866756975650787,0.008056916296482086,0.008058363571763039,0.0080569414421916,0.008056975901126863
text/609_(area= )_(period= 2011-2017).txt,0.008682285435497759,0.008682205341756344,0.5463055968284607,0.008682270534336567,0.008682213723659515,0.00868218857795,0.008682316169142723,0.008682237006723879,0.00868221279233694,0.008682283572852613,0.008682308718562126,0.35818952322006226,0.008682310581207275
"text/250_(area= biochemistry, genetics and molecular biology;;immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2005-2010).txt",0.009596819058060646,0.009596802294254305,0.5526708960533142,0.009596752002835274,0.009596739895641805,0.009596795774996279,0.34176307916641235,0.00959696713835001,0.009597018361091614,0.009596861898899078,0.0095972903072834,0.009596738032996656,0.009597274474799631
text/168_(area= medicine)_(period= 2005-2010).txt,0.3971961438655853,0.010875793173909187,0.4831691384315491,0.010875801555812359,0.010875879786908628,0.010875889100134373,0.010875778272747992,0.010876055806875229,0.010875851847231388,0.010875951498746872,0.010875919833779337,0.010875974781811236,0.010875841602683069
text/64_(area= arts and humanities;;medicine;;psychology)_(period= 1998-2004).txt,0.008841042406857014,0.00884168315678835,0.2745503485202789,0.008840955793857573,0.008840966038405895,0.008840946480631828,0.008841248229146005,0.628196656703949,0.00884124543517828,0.008841009810566902,0.008841419592499733,0.008840964175760746,0.008841493166983128
"text/15_(area= health professions;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 1998-2004).txt",0.012979558669030666,0.01297962199896574,0.012980366125702858,0.012979486957192421,0.012979531660676004,0.8442437648773193,0.012979510240256786,0.012979719787836077,0.01297986414283514,0.012979581952095032,0.012979627586901188,0.012979627586901188,0.012979774735867977
text/472_(area= medicine)_(period= 2011-2017).txt,0.009435176849365234,0.009433990344405174,0.5783780813217163,0.00943460874259472,0.3178425431251526,0.00943409651517868,0.009434065781533718,0.009434228762984276,0.009434138424694538,0.00943412445485592,0.00943531934171915,0.009435209445655346,0.009434422478079796
text/334_(area= multidisciplinary)_(period= 2011-2017).txt,0.009784460999071598,0.00978449359536171,0.2301016747951508,0.009784482419490814,0.009784910827875136,0.009784524329006672,0.009784441441297531,0.009784601628780363,0.009784632362425327,0.6622682213783264,0.009784489870071413,0.009784456342458723,0.009784616529941559
"text/313_(area= medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.007342252880334855,0.007342156022787094,0.5221850275993347,0.007342366501688956,0.00734252342954278,0.00734255649149418,0.007342172786593437,0.007342212833464146,0.3970489203929901,0.007342251017689705,0.007342849858105183,0.007342377211898565,0.007342298049479724
text/460_(area= social sciences)_(period= 2011-2017).txt,0.011626370251178741,0.011626480147242546,0.2691826820373535,0.01162637211382389,0.011626400984823706,0.011626416817307472,0.011626373045146464,0.6029266715049744,0.011626426130533218,0.011626379564404488,0.011626496911048891,0.011626447550952436,0.011626500636339188
text/438_(area= social sciences)_(period= 2011-2017).txt,0.01018993742763996,0.010190156288444996,0.388869434595108,0.010191296227276323,0.010189989581704141,0.010189916007220743,0.010190044529736042,0.01019013300538063,0.4990376830101013,0.010190780274569988,0.010190006345510485,0.01019015535712242,0.010190466418862345
text/37_(area= medicine)_(period= 1998-2004).txt,0.013569069094955921,0.013568717055022715,0.4630151391029358,0.013568569906055927,0.01356910727918148,0.013568842783570291,0.01356860902160406,0.01356871984899044,0.013568622060120106,0.013568867929279804,0.3877284824848175,0.013568604364991188,0.013568657450377941
text/213_(area= medicine)_(period= 2005-2010).txt,0.008675155229866505,0.008675361983478071,0.2763446867465973,0.008675026707351208,0.008675039745867252,0.008675234392285347,0.6282268166542053,0.00867557805031538,0.008675394579768179,0.008675535209476948,0.008675538934767245,0.00867516826838255,0.008675480261445045
text/374_(area= nursing)_(period= 2011-2017).txt,0.011128289625048636,0.011128298938274384,0.5353990793228149,0.011128313839435577,0.011128323152661324,0.011128284037113191,0.011128291487693788,0.011128284968435764,0.3421894311904907,0.011128303594887257,0.011128344573080541,0.011128274723887444,0.011128490790724754
text/495_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.010827623307704927,0.010827698744833471,0.1695440262556076,0.010827625170350077,0.010827617719769478,0.5416157245635986,0.010827646590769293,0.010827670805156231,0.010827638208866121,0.010827620513737202,0.010827690362930298,0.01082792691886425,0.18056347966194156
text/420_(area= medicine;;nursing;;social sciences)_(period= 2011-2017).txt,0.010920850560069084,0.4506151676177978,0.4292544722557068,0.010920862667262554,0.0109208095818758,0.010920959524810314,0.010921000503003596,0.010920808650553226,0.010920851491391659,0.010920904576778412,0.010921294800937176,0.010920790955424307,0.01092122308909893
text/128_(area= )_(period= 1998-2004).txt,0.5126771330833435,0.008352428674697876,0.39544478058815,0.008352820761501789,0.008352397941052914,0.008352415636181831,0.008352404460310936,0.008352591656148434,0.008352763019502163,0.008352491073310375,0.008352596312761307,0.008352354168891907,0.008352772332727909
text/266_(area= arts and humanities;;health professions;;medicine;;nursing)_(period= 2005-2010).txt,0.010454355739057064,0.010454364120960236,0.4957514107227325,0.010454327799379827,0.010454563423991205,0.01045442745089531,0.3892493844032288,0.010454396717250349,0.01045437902212143,0.01045524887740612,0.010454358533024788,0.01045440137386322,0.010454407893121244
text/612_(area= )_(period= 2011-2017).txt,0.010551665909588335,0.010558770038187506,0.6483786106109619,0.010551586747169495,0.010552319698035715,0.2355351597070694,0.01055162213742733,0.010554898530244827,0.01055394858121872,0.010552503168582916,0.010555570013821123,0.010551558807492256,0.010551797226071358
text/515_(area= medicine)_(period= 2011-2017).txt,0.008015774190425873,0.008015896193683147,0.47045022249221796,0.008015924133360386,0.008015865460038185,0.008015844970941544,0.27838462591171265,0.008015935309231281,0.17100420594215393,0.00801579188555479,0.008015874773263931,0.00801576767116785,0.008018245920538902
"text/120_(area= biochemistry, genetics and molecular biology;;medicine)_(period= 1998-2004).txt",0.010573170147836208,0.010573204606771469,0.40277332067489613,0.010573159903287888,0.010573196224868298,0.010573180392384527,0.010573198087513449,0.010573303326964378,0.010573181323707105,0.4809215366840362,0.01057322695851326,0.01057314034551382,0.010573163628578186
text/79_(area= nursing)_(period= 1998-2004).txt,0.0096712252125144,0.009671385399997234,0.8839446902275085,0.009671246632933615,0.00967125967144966,0.009671222418546677,0.009671344421803951,0.009671229869127274,0.009671236388385296,0.009671230800449848,0.009671353735029696,0.0096712876111269,0.009671255946159365
text/552_(area= )_(period= 2011-2017).txt,0.00956101808696985,0.009561593644320965,0.3656497597694397,0.5291774868965149,0.009561092592775822,0.009561097249388695,0.009561021812260151,0.009561202488839626,0.009561337530612946,0.009561046957969666,0.009561189450323582,0.0095610823482275,0.009561125189065931
text/231_(area= medicine;;nursing)_(period= 2005-2010).txt,0.009631390683352949,0.00962719414383173,0.6848725080490112,0.20921553671360016,0.009632193483412266,0.009628552943468094,0.009627312421798706,0.009628173895180224,0.009627098217606544,0.009627469815313816,0.009627946652472021,0.009627142921090126,0.00962749868631363
text/89_(area= medicine)_(period= 1998-2004).txt,0.008057231083512306,0.008057978004217148,0.451878547668457,0.008058177307248116,0.09421364963054656,0.008057381026446821,0.008057332597672941,0.00805728882551193,0.00805735494941473,0.3733327388763428,0.008057601749897003,0.00805722177028656,0.008057515136897564
text/471_(area= medicine;;neuroscience)_(period= 2011-2017).txt,0.009541994892060757,0.009541981853544712,0.8854960799217224,0.009541976265609264,0.009542037732899187,0.00954197719693184,0.00954199954867363,0.00954198371618986,0.009542002342641355,0.009541993960738182,0.009541990235447884,0.00954197719693184,0.009541991166770458
text/155_(area= medicine)_(period= 2005-2010).txt,0.008744039572775364,0.008743993937969208,0.8950709104537964,0.008743970654904842,0.008743996731936932,0.00874404888600111,0.008743884973227978,0.008744013495743275,0.008744419552385807,0.00874395202845335,0.008744156919419765,0.008744223043322563,0.00874446053057909
text/580_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.5351909399032593,0.009956593625247478,0.3552844524383545,0.00995610561221838,0.009956386871635914,0.009958624839782715,0.009956128895282744,0.009956270456314087,0.009956750087440014,0.009956991299986841,0.009956979192793371,0.009957523085176943,0.009956283494830132
text/224_(area= psychology)_(period= 2005-2010).txt,0.01179481204599142,0.011794587597250937,0.8584636449813843,0.011794660240411758,0.011794675141572952,0.011794582940638064,0.01179474126547575,0.011794672347605228,0.0117946220561862,0.011794915422797205,0.011794710531830788,0.01179457176476717,0.011794745922088623
text/19_(area= medicine)_(period= 1998-2004).txt,0.00986460316926241,0.009864592924714087,0.44308856129646296,0.009864721447229384,0.009864595718681812,0.009865336120128632,0.009864664636552334,0.009867331013083458,0.009864779189229013,0.44839686155319214,0.009864666499197485,0.009864683263003826,0.009864628314971924
text/95_(area= medicine;;nursing;;agricultural and biological sciences)_(period= 1998-2004).txt,0.007623162120580673,0.007623110432177781,0.4696210622787476,0.007623102515935899,0.007623625919222831,0.007623500656336545,0.007623235229402781,0.007623182144016027,0.44652098417282093,0.007624509744346142,0.0076239840127527705,0.007623041979968549,0.007623524870723486
"text/587_(area= immunology and microbiology;;medicine;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.01035831030458212,0.01035832054913044,0.8756991624832153,0.010358359664678574,0.010358339175581932,0.010358801111578941,0.010358420200645924,0.010358317755162716,0.01035831868648529,0.01035842299461365,0.010358343832194805,0.010358383879065514,0.010358503088355064
text/364_(area= environmental science;;social sciences)_(period= 2011-2017).txt,0.010852147825062277,0.010851765051484108,0.5701967477798462,0.010851717554032804,0.010851813480257988,0.010851827450096607,0.010851710103452206,0.010852093808352949,0.3104315996170044,0.010852093808352949,0.010852692648768423,0.010851917788386343,0.010851866565644741
text/146_(area= medicine)_(period= 2005-2010).txt,0.00936071202158928,0.009361394681036472,0.56141597032547,0.00936089176684618,0.009360793977975844,0.3356088399887085,0.00936086103320122,0.009363781660795212,0.00936252065002918,0.009361313655972479,0.009360858239233494,0.009361105971038342,0.009360955096781256
text/506_(area= medicine)_(period= 2011-2017).txt,0.010885047726333141,0.010885458439588548,0.5703765749931335,0.010884786956012249,0.010885681957006454,0.010886246338486671,0.010885017924010755,0.3098817467689514,0.010885081253945827,0.010885343886911869,0.010885709896683693,0.010885031893849371,0.010888230055570602
text/187_(area= medicine;;social sciences)_(period= 2005-2010).txt,0.01191340759396553,0.011913382448256016,0.3238399028778076,0.01191332656890154,0.01191333308815956,0.011913346126675606,0.011913646943867208,0.011913330294191836,0.011913366615772249,0.5451127886772156,0.011913320980966093,0.011913377791643144,0.011913473717868328
text/229_(area= medicine)_(period= 2005-2010).txt,0.012039930559694769,0.012039965949952602,0.5231053233146667,0.0120400907471776,0.012039992026984692,0.012040287256240843,0.012039938010275364,0.012040027417242529,0.0120401531457901,0.012040058150887491,0.012039955705404282,0.3444541096687317,0.012040120549499987
text/432_(area= nursing)_(period= 2011-2017).txt,0.009425867348909378,0.009426127187907696,0.341056764125824,0.009426350705325605,0.00942606944590807,0.009425854310393332,0.009425890631973743,0.5552573800086975,0.00942586362361908,0.009426015429198742,0.00942588783800602,0.009425925090909004,0.009425980038940908
