doc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
text/16_(cit= 0)_(area= medicine;;psychology)_(period= 1998-2004).txt,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.8154383897781372,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.008788648061454296,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.008788648061454296,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172,0.00878864713013172
text/242_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.00675198482349515,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.8582083582878113,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614,0.0067519843578338614
text/273_(cit= 2)_(area= )_(period= 2005-2010).txt,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.4504319429397583,0.006702805869281292,0.006702805403620005,0.006702805869281292,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.415511965751648,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005,0.006702805403620005
text/290_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.8558667898178101,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455,0.00686348509043455
text/258_(cit= 0)_(area= medicine;;psychology)_(period= 2005-2010).txt,0.39131444692611694,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.4667466878890991,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998,0.007096943911164998
text/300_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.7986785769462585,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271,0.00958673469722271
text/449_(cit= 21)_(area= social sciences)_(period= 2011-2017).txt,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.00594798568636179,0.34681326150894165,0.00594798568636179,0.5342270731925964,0.00594798568636179,0.00594798568636179,0.00594798568636179
text/430_(cit= 0)_(area= nursing)_(period= 2011-2017).txt,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.5261160731315613,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.0064920634031295785,0.006492064334452152,0.3440426886081696
text/259_(cit= 0)_(area= engineering;;social sciences)_(period= 2005-2010).txt,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.8342875242233276,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286,0.007891069166362286
"text/98_(cit= 1)_(area= biochemistry, genetics and molecular biology;;medicine;;neuroscience)_(period= 1998-2004).txt",0.0065187718719244,0.0065187718719244,0.0065187723375856885,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.22336487472057345,0.0065187718719244,0.6462596654891968,0.0065187718719244,0.0065187718719244,0.0065187723375856885,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244,0.0065187718719244
text/217_(cit= 0)_(area= nursing)_(period= 2005-2010).txt,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.4176582396030426,0.007438157685101031,0.007438157685101031,0.4335785806179047,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031,0.007438157685101031
text/423_(cit= 1)_(area= arts and humanities;;medicine;;neuroscience)_(period= 2011-2017).txt,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.837846040725708,0.007721617352217436,0.007721617352217436,0.007721617352217436,0.007721617352217436
text/90_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.26517391204833984,0.006319125182926655,0.4350091218948364,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.17975354194641113,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655,0.006319125182926655
text/388_(cit= 0)_(area= nursing)_(period= 2011-2017).txt,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519134320318698,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519134320318698,0.007519134320318698,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.007519134320318698,0.007519133388996123,0.007519133388996123,0.007519133388996123,0.8420981764793396
"text/557_(cit= 0)_(area= agricultural and biological sciences;;biochemistry, genetics and molecular biology;;medicine)_(period= 2011-2017).txt",0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.847411572933197,0.007266116328537464,0.007266116328537464,0.00726611679419875,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.00726611679419875,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464,0.007266116328537464
text/570_(cit= 0)_(area= )_(period= 2011-2017).txt,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.16626769304275513,0.006492981687188149,0.006492981687188149,0.2046954929828644,0.006492981687188149,0.5056701302528381,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149,0.006492981687188149
text/441_(cit= 0)_(area= social sciences)_(period= 2011-2017).txt,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.8621909618377686,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039,0.006562334485352039
"text/239_(cit= 0)_(area= biochemistry, genetics and molecular biology)_(period= 2005-2010).txt",0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.6220062375068665,0.2468039840459824,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144,0.0065594883635640144
text/612_(cit= 0)_(area= )_(period= 2011-2017).txt,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.007117165252566338,0.0071171638555824765,0.0071171638555824765,0.0071171638555824765,0.007117164321243762,0.0071171638555824765,0.007117164321243762,0.0071171638555824765,0.007117164321243762,0.8505395650863647,0.007117164321243762,0.0071171638555824765,0.0071171638555824765,0.007117164321243762,0.0071171638555824765
text/603_(cit= 2)_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.4031321704387665,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.4485394954681397,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704,0.0074164182879030704
text/28_(cit= 0)_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.6993045210838318,0.006094930693507194,0.006094930693507194,0.17879687249660492,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194,0.006094930693507194
text/152_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.4288868308067322,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.4128292798995972,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563,0.007914194837212563
text/460_(cit= 0)_(area= social sciences)_(period= 2011-2017).txt,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.23855361342430115,0.00673545990139246,0.6267371773719788,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246,0.00673545990139246
text/355_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.2623239457607269,0.007424646988511085,0.5891831517219543,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085,0.007424646988511085
text/149_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.20636974275112152,0.005630854982882738,0.6810131669044495,0.005630854982882738,0.005630855448544025,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738,0.005630854982882738
text/265_(cit= 1)_(area= )_(period= 2005-2010).txt,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.8351452946662903,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375,0.007850224152207375
text/449_(cit= 33)_(area= social sciences)_(period= 2011-2017).txt,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.8285486698150635,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855,0.008164349012076855
text/523_(cit= 0)_(area= nursing)_(period= 2011-2017).txt,0.008214937523007393,0.008214937523007393,0.8274862766265869,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393,0.008214937523007393
text/518_(cit= 2)_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.011455208994448185,0.7594406008720398
"text/183_(cit= 3)_(area= biochemistry, genetics and molecular biology;;immunology and microbiology)_(period= 2005-2010).txt",0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.7034430503845215,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.006810951977968216,0.160337895154953,0.006810951977968216,0.006810951977968216
text/434_(cit= 0)_(area= mathematics)_(period= 2011-2017).txt,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.552678108215332,0.006679943297058344,0.006679943297058344,0.31372299790382385,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943762719631,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344,0.006679943297058344
text/418_(cit= 8)_(area= health professions;;mathematics;;medicine)_(period= 2011-2017).txt,0.0072583677247166625,0.007258373778313398,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.0072583681903779515,0.007259754929691553,0.0072583677247166625,0.007258371450006963,0.5749950408935547,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.007258369587361813,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.0072583677247166625,0.2798361480236053,0.0072583681903779515
text/161_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.4028516411781311,0.00736117595806718,0.007361176423728466,0.00736117595806718,0.00736117595806718,0.4499248266220093,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718,0.00736117595806718
text/117_(cit= 0)_(area= immunology and microbiology;;medicine)_(period= 1998-2004).txt,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.04602265730500221,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.14246898889541626,0.007382740266621113,0.6712363362312317,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113,0.007382740266621113
text/195_(cit= 2)_(area= arts and humanities;;medicine;;neuroscience)_(period= 2005-2010).txt,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.08187777549028398,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.7775979042053223,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114,0.007026215083897114
text/366_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.3359423279762268,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.006812619511038065,0.5278052687644958
text/80_(cit= 2)_(area= medicine)_(period= 1998-2004).txt,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.6017977595329285,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.2786137163639069,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467,0.00597942853346467
text/32_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.1896398663520813,0.6614930033683777,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511,0.00744335725903511
text/29_(cit= 0)_(area= medicine)_(period= 1998-2004).txt,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756415288895369,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.007756414357572794,0.8371152877807617,0.007756414357572794
text/423_(cit= 0)_(area= arts and humanities;;medicine;;neuroscience)_(period= 2011-2017).txt,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.6721895933151245,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.20062018930912015,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418,0.006359509658068418
"text/53_(cit= 0)_(area= medicine;;neuroscience;;biochemistry, genetics and molecular biology)_(period= 1998-2004).txt",0.005068753845989704,0.08151436597108841,0.7381927371025085,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.0839865580201149,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704,0.005068753845989704
text/449_(cit= 7)_(area= social sciences)_(period= 2011-2017).txt,0.007028070278465748,0.007028070278465748,0.007028071209788322,0.007028070278465748,0.007028071209788322,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.2311786711215973,0.007028070278465748,0.6282599568367004,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028070278465748,0.007028071209788322,0.007028070278465748
text/8_(cit= 8)_(area= medicine)_(period= 1998-2004).txt,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.844776451587677,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569,0.007391598541289569
text/401_(cit= 0)_(area= medicine)_(period= 2011-2017).txt,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.8628605008125305,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515,0.006530452985316515
"text/525_(cit= 0)_(area= immunology and microbiology;;pharmacology, toxicology and pharmaceutics)_(period= 2011-2017).txt",0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.8520888686180115,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876,0.0070433863438665876
text/184_(cit= 0)_(area= nursing)_(period= 2005-2010).txt,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.8260549306869507,0.008283098228275776,0.008283098228275776,0.008283098228275776,0.008283098228275776
text/314_(cit= 0)_(area= agricultural and biological sciences;;social sciences)_(period= 2011-2017).txt,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.8249176144599915,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224,0.00833725556731224
text/613_(cit= 0)_(area= )_(period= 2011-2017).txt,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.00826809275895357,0.8263700604438782,0.00826809275895357
text/581_(cit= 2)_(area= arts and humanities;;social sciences)_(period= 2011-2017).txt,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.0076202312484383574,0.00762023078277707,0.00762023078277707,0.0076202312484383574,0.00762023078277707,0.0076202312484383574,0.00762023078277707,0.0076202312484383574,0.00762023078277707,0.8399751782417297,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707,0.00762023078277707
text/152_(cit= 1)_(area= medicine)_(period= 2005-2010).txt,0.3690798580646515,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.1355326771736145,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.3539987206459045,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083,0.007441512774676083
text/153_(cit= 0)_(area= medicine)_(period= 2005-2010).txt,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138373166322708,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.18677261471748352,0.006138373166322708,0.6904599666595459,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134,0.006138372235000134
text/355_(cit= 1)_(area= medicine)_(period= 2011-2017).txt,0.007394974119961263,0.8447055220603943,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394975051283836,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394975051283836,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263,0.007394974119961263
text/149_(cit= 1)_(area= medicine)_(period= 2005-2010).txt,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.8036310076713562,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005,0.009350904263556005
text/418_(cit= 0)_(area= health professions;;mathematics;;medicine)_(period= 2011-2017).txt,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.008613912388682365,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.00861391145735979,0.8191078305244446,0.00861391145735979
text/5_(cit= 0)_(area= medicine;;nursing)_(period= 1998-2004).txt,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.5615794062614441,0.008047495037317276,0.008047495037317276,0.2774707078933716,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276,0.008047495037317276
text/354_(cit= 1)_(area= computer science;;social sciences)_(period= 2011-2017).txt,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647,0.04545454680919647
text/603_(cit= 3)_(area= computer science;;decision sciences;;social sciences)_(period= 2011-2017).txt,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.8207129240036011,0.008537479676306248,0.008537479676306248,0.008537479676306248,0.008537479676306248
text/240_(cit= 0)_(area= neuroscience)_(period= 2005-2010).txt,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.3899425268173218,0.4163022637367249,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698,0.009687760844826698
